EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
8554.185,6695.253,1872.556,2092.206,2243.114,2992.796,5401.122,12572.983,0.039,0.957,0.458,-1.373,-0.488,0.214,73.333,437.000,1.000
9139.628,7291.809,1885.084,2118.957,2278.863,3046.165,5419.497,12678.894,0.039,0.955,0.455,-1.526,-0.336,0.214,73.333,438.000,1.000
11434.242,9228.098,1890.393,2138.148,2306.715,3091.078,5428.391,13317.982,0.036,0.951,0.456,-1.770,-0.244,0.275,73.333,439.000,1.000
11987.114,9640.267,1844.150,2105.274,2282.485,3082.887,5383.519,13284.042,0.032,0.948,0.453,-1.801,-0.366,0.214,73.333,440.000,1.000
9747.297,7763.780,1772.048,2045.912,2231.833,3047.049,5310.514,12293.867,0.030,0.947,0.455,-1.801,-0.183,0.092,73.333,441.000,1.000
7525.075,5995.243,1734.781,2020.793,2215.266,3044.349,5269.944,11380.854,0.030,0.945,0.453,-1.801,-0.214,0.031,73.333,442.000,1.000
8104.775,6581.203,1744.732,2042.574,2245.074,3087.440,5274.324,11469.479,0.027,0.943,0.451,-1.740,-0.183,-0.153,73.333,443.000,1.000
10397.615,8514.518,1748.977,2058.450,2268.320,3123.473,5270.981,12098.410,0.030,0.943,0.456,-1.770,-0.214,-0.519,73.333,444.000,1.000
10943.874,8923.657,1702.109,2022.854,2239.725,3106.952,5214.545,12056.152,0.034,0.944,0.457,-1.923,-0.275,-0.580,73.333,445.000,1.000
8690.150,7037.114,1628.734,1960.294,2184.220,3062.530,5129.577,11054.197,0.036,0.944,0.452,-2.014,-0.244,-0.519,73.333,446.000,1.000
6445.094,5248.852,1589.808,1931.730,2162.763,3051.185,5077.048,10127.635,0.036,0.941,0.454,-2.136,-0.305,-0.580,73.333,447.000,1.000
7002.758,5815.262,1598.748,1950.620,2188.364,3086.147,5070.417,10207.971,0.035,0.940,0.454,-2.045,-0.427,-0.671,73.333,448.000,1.000
9295.381,7745.368,1602.087,1963.527,2207.356,3113.858,5056.272,10835.982,0.036,0.943,0.456,-2.106,-0.397,-0.641,73.333,449.000,1.000
9866.796,8167.825,1552.003,1922.512,2172.046,3086.711,4986.809,10792.644,0.034,0.944,0.458,-2.136,-0.305,-0.519,73.333,450.000,1.000
7632.861,6288.733,1472.895,1851.863,2107.062,3029.371,4886.427,9781.640,0.032,0.945,0.457,-2.106,-0.153,-0.458,73.333,451.000,1.000
5370.774,4482.245,1428.066,1815.016,2075.906,3005.069,4818.466,8836.542,0.034,0.948,0.455,-2.136,-0.275,-0.427,73.333,452.000,1.000
5887.168,5014.172,1430.495,1825.153,2091.447,3026.427,4795.988,8890.962,0.032,0.949,0.460,-2.167,-0.366,-0.366,73.333,453.000,1.000
8154.582,6921.700,1425.690,1827.879,2098.910,3038.845,4764.666,9495.431,0.033,0.949,0.461,-2.075,-0.397,-0.183,73.333,454.000,1.000
8729.440,7345.752,1370.495,1779.976,2055.256,2999.555,4681.597,9446.557,0.033,0.953,0.458,-2.075,-0.305,-0.153,73.333,455.000,1.000
6508.551,5480.343,1293.677,1709.934,1989.643,2937.746,4575.658,8449.028,0.031,0.956,0.462,-2.136,-0.244,0.061,73.333,456.000,1.000
4260.791,3688.767,1255.308,1677.741,1962.102,2913.379,4506.678,7521.591,0.031,0.956,0.462,-2.197,-0.366,0.061,73.333,457.000,1.000
4797.978,4238.079,1263.283,1691.598,1980.032,2933.951,4482.251,7590.083,0.031,0.957,0.461,-2.289,-0.458,0.153,73.333,458.000,1.000
7081.960,6160.239,1261.268,1695.259,1986.921,2943.030,4446.148,8202.989,0.033,0.957,0.460,-2.472,-0.366,0.153,73.333,459.000,1.000
7653.097,6582.268,1205.103,1644.309,1939.024,2896.565,4354.623,8148.791,0.033,0.954,0.460,-2.502,-0.427,0.244,73.333,460.000,1.000
5413.273,4696.791,1123.938,1567.850,1865.873,2823.827,4236.995,7132.366,0.036,0.949,0.461,-2.563,-0.519,0.305,73.333,461.000,1.000
3146.972,2881.223,1081.387,1529.685,1830.929,2788.568,4156.684,6188.381,0.035,0.948,0.459,-2.655,-0.610,0.336,73.333,462.000,1.000
3675.111,3416.666,1088.433,1540.908,1844.729,2801.713,4124.580,6254.687,0.033,0.945,0.462,-2.563,-0.671,0.275,73.333,463.000,1.000
5967.012,5342.643,1088.263,1544.597,1850.285,2806.301,4084.028,6878.804,0.033,0.941,0.461,-2.502,-0.763,0.397,73.333,464.000,1.000
6567.101,5786.050,1035.080,1494.741,1802.154,2756.731,3989.422,6844.968,0.034,0.943,0.459,-2.350,-0.854,0.336,73.333,465.000,1.000
4359.229,3923.631,957.518,1420.003,1729.457,2681.897,3869.479,5851.198,0.034,0.943,0.459,-2.258,-0.885,0.153,73.333,466.000,1.000
2094.154,2107.209,917.775,1382.835,1694.415,2643.797,3786.387,4918.921,0.036,0.942,0.460,-2.167,-0.885,0.183,73.333,467.000,1.000
2592.376,2616.883,924.312,1391.765,1705.006,2650.554,3748.567,4980.394,0.036,0.942,0.459,-1.984,-0.916,0.061,73.333,468.000,1.000
4865.367,4522.061,920.153,1389.609,1703.925,2645.303,3698.994,5594.385,0.038,0.940,0.459,-1.984,-0.946,-0.061,73.333,469.000,1.000
5473.367,4961.207,861.497,1332.403,1647.647,2584.648,3593.875,5553.974,0.039,0.940,0.458,-2.014,-0.916,-0.183,73.333,470.000,1.000
3271.052,3092.435,779.286,1251.232,1567.534,2499.670,3464.304,4555.362,0.042,0.937,0.457,-2.167,-0.916,-0.244,73.333,471.000,1.000
1002.370,1266.152,738.058,1210.993,1528.136,2454.702,3374.999,3622.599,0.044,0.935,0.454,-2.014,-0.732,-0.336,73.333,472.000,1.000
1512.042,1780.358,746.151,1220.056,1537.386,2457.842,3334.310,3692.233,0.042,0.936,0.453,-1.862,-0.641,-0.427,73.333,473.000,1.000
3813.865,3705.514,744.996,1219.368,1536.401,2450.502,3283.538,4321.620,0.040,0.939,0.456,-1.678,-0.549,-0.580,73.333,474.000,1.000
4450.108,4168.428,691.150,1165.270,1482.116,2389.550,3179.264,4303.113,0.041,0.947,0.457,-1.617,-0.549,-0.763,73.333,475.000,1.000
2267.038,2318.804,613.931,1087.492,1404.464,2304.615,3051.097,3327.122,0.040,0.951,0.460,-1.770,-0.397,-0.854,73.333,476.000,1.000
9.258,502.098,573.865,1046.849,1363.808,2256.028,2959.714,2408.141,0.042,0.950,0.462,-1.953,-0.336,-0.854,73.333,477.000,1.000
525.409,1020.403,580.420,1052.697,1369.074,2252.865,2914.395,2487.015,0.040,0.951,0.455,-2.258,-0.275,-0.824,73.333,478.000,1.000
2836.924,2954.641,579.374,1050.637,1366.009,2240.944,2860.805,3130.583,0.039,0.947,0.457,-2.441,-0.244,-1.007,73.333,479.000,1.000
3492.416,3434.633,527.219,997.047,1311.334,2177.133,2755.585,3129.190,0.038,0.946,0.457,-2.380,-0.305,-1.099,73.333,480.000,1.000
1329.537,1598.766,450.427,918.454,1231.622,2088.206,2625.447,2166.502,0.038,0.947,0.459,-2.472,-0.122,-1.160,73.333,481.000,1.000
-928.999,-223.698,409.222,875.262,1187.139,2034.310,2530.689,1253.207,0.036,0.948,0.452,-2.380,-0.031,-1.160,73.333,482.000,1.000
-430.855,276.175,415.715,879.630,1189.947,2027.180,2483.253,1334.998,0.034,0.947,0.457,-2.472,0.000,-1.221,73.333,483.000,1.000
1884.897,2210.655,417.209,878.835,1187.326,2014.061,2430.390,1992.112,0.030,0.950,0.458,-2.533,0.092,-1.129,73.333,484.000,1.000
2583.732,2721.262,369.114,828.274,1134.831,1950.694,2327.704,2019.401,0.030,0.950,0.461,-2.563,0.061,-1.099,73.333,485.000,1.000
468.761,920.952,297.536,753.917,1058.593,1863.314,2201.433,1089.533,0.029,0.945,0.462,-2.563,-0.031,-1.129,73.333,486.000,1.000
-1769.379,-885.514,262.150,715.303,1017.973,1811.430,2111.255,200.634,0.028,0.944,0.460,-2.472,-0.031,-1.190,73.333,487.000,1.000
-1265.077,-382.753,272.137,721.724,1021.949,1804.043,2066.278,296.065,0.029,0.946,0.460,-2.258,-0.153,-1.160,73.333,488.000,1.000
1067.513,1560.564,274.225,720.104,1017.645,1787.921,2013.117,964.638,0.029,0.945,0.458,-2.106,-0.153,-1.007,73.333,489.000,1.000
1786.535,2084.717,226.479,668.534,963.614,1721.397,1909.917,1006.808,0.027,0.946,0.460,-2.075,-0.305,-0.916,73.333,490.000,1.000
-323.713,287.436,155.323,593.426,886.031,1631.080,1783.377,88.217,0.028,0.950,0.458,-2.075,-0.427,-0.732,73.333,491.000,1.000
-2563.401,-1523.246,120.066,554.046,843.533,1576.137,1692.785,-794.524,0.027,0.952,0.459,-2.106,-0.488,-0.641,73.333,492.000,1.000
-2047.671,-1014.772,132.131,561.713,847.580,1567.779,1649.362,-684.541,0.028,0.952,0.458,-2.197,-0.610,-0.549,73.333,493.000,1.000
307.004,946.849,138.631,563.539,845.991,1553.186,1600.455,12.408,0.029,0.950,0.458,-2.228,-0.793,-0.458,73.333,494.000,1.000
1049.110,1492.618,94.697,514.686,794.137,1487.719,1501.565,85.349,0.030,0.949,0.462,-2.228,-0.824,-0.214,73.333,495.000,1.000
-1042.130,-289.048,24.761,439.631,716.169,1395.972,1377.004,-811.360,0.031,0.947,0.460,-2.197,-0.854,-0.122,73.333,496.000,1.000
-3277.758,-2100.198,-12.257,397.465,670.857,1336.871,1285.378,-1685.776,0.034,0.948,0.462,-2.289,-0.793,-0.061,73.333,497.000,1.000
-2773.905,-1606.391,-4.208,400.378,670.153,1322.407,1238.819,-1578.890,0.036,0.948,0.461,-2.380,-0.793,0.031,73.333,498.000,1.000
-418.342,350.252,-0.827,398.444,664.153,1302.734,1187.863,-881.943,0.035,0.945,0.459,-2.472,-0.671,0.214,73.333,499.000,1.000
362.193,918.837,-44.328,349.313,611.042,1235.737,1090.467,-790.930,0.037,0.943,0.458,-2.380,-0.580,0.275,73.333,500.000,1.000
-1675.980,-828.749,-111.099,276.592,534.798,1145.113,969.997,-1655.981,0.039,0.946,0.460,-2.197,-0.366,0.305,73.333,501.000,1.000
-3884.269,-2620.557,-142.614,238.917,493.588,1089.344,884.775,-2498.493,0.038,0.948,0.466,-2.106,-0.427,0.305,73.333,502.000,1.000
-3372.479,-2115.099,-125.496,249.951,500.528,1081.851,848.556,-2359.162,0.036,0.948,0.466,-2.197,-0.366,0.305,73.333,503.000,1.000
-995.342,-133.451,-111.862,257.715,503.746,1070.619,809.620,-1624.476,0.034,0.945,0.465,-2.319,-0.244,0.305,73.333,504.000,1.000
-189.854,461.105,-148.874,214.743,456.213,1008.482,720.608,-1500.994,0.031,0.942,0.461,-2.319,-0.397,0.214,73.333,505.000,1.000
-2233.278,-1286.687,-213.427,143.819,381.006,918.536,604.354,-2351.647,0.032,0.940,0.459,-2.197,-0.336,0.122,73.333,506.000,1.000
-4468.709,-3101.034,-244.410,106.231,339.313,861.970,522.096,-3193.127,0.033,0.942,0.459,-1.923,-0.366,0.061,73.333,507.000,1.000
-3979.733,-2622.224,-228.876,115.223,343.996,851.684,486.868,-3057.598,0.034,0.941,0.460,-1.709,-0.549,-0.031,73.333,508.000,1.000
-1628.450,-672.311,-219.317,118.172,342.357,835.005,445.979,-2332.794,0.032,0.941,0.458,-1.587,-0.580,-0.122,73.333,509.000,1.000
-876.849,-128.000,-258.461,72.138,291.783,769.294,356.667,-2225.130,0.031,0.944,0.458,-1.434,-0.580,-0.092,73.333,510.000,1.000
-3030.385,-1968.297,-320.344,3.288,218.501,680.943,245.217,-3101.378,0.029,0.946,0.460,-1.343,-0.610,-0.122,73.333,511.000,1.000
-5447.762,-3933.415,-346.815,-30.002,180.658,628.275,170.117,-3989.488,0.031,0.943,0.461,-1.282,-0.732,-0.183,73.333,512.000,1.000
-5135.157,-3598.601,-325.804,-15.844,190.121,622.984,143.368,-3898.358,0.032,0.942,0.457,-1.251,-0.885,-0.122,73.333,513.000,1.000
-2802.425,-1659.982,-307.511,-4.643,196.475,614.472,114.330,-3159.247,0.032,0.942,0.454,-1.312,-0.885,-0.214,73.333,514.000,1.000
-1852.457,-950.293,-337.614,-41.974,154.082,557.244,37.093,-2962.940,0.034,0.943,0.456,-1.160,-0.977,-0.153,73.333,515.000,1.000
-3668.294,-2513.978,-395.123,-106.693,84.369,472.803,-67.077,-3710.580,0.033,0.943,0.457,-1.099,-0.946,-0.244,73.333,516.000,1.000
-5718.127,-4175.729,-420.715,-139.505,46.981,420.520,-138.483,-4461.771,0.035,0.945,0.456,-1.129,-0.824,-0.153,73.333,517.000,1.000
-5107.167,-3591.357,-399.118,-125.206,56.912,415.238,-161.789,-4252.815,0.035,0.947,0.457,-1.282,-0.854,-0.183,73.333,518.000,1.000
-2610.638,-1518.263,-380.552,-113.999,63.494,406.587,-187.383,-3442.137,0.034,0.948,0.458,-1.373,-0.854,-0.183,73.333,519.000,1.000
-1617.745,-780.804,-411.987,-152.811,19.723,347.968,-262.321,-3219.733,0.034,0.949,0.458,-1.526,-0.793,-0.153,73.333,520.000,1.000
-3455.418,-2372.136,-472.550,-220.692,-53.285,260.573,-365.647,-3964.521,0.034,0.951,0.460,-1.801,-0.763,-0.031,73.333,521.000,1.000
-5544.172,-4072.830,-499.473,-254.860,-92.563,206.959,-434.561,-4713.436,0.033,0.954,0.461,-1.953,-0.732,0.000,73.333,522.000,1.000
-4951.291,-3505.253,-473.723,-236.437,-79.104,205.788,-450.138,-4486.140,0.035,0.955,0.459,-2.167,-0.488,-0.092,73.333,523.000,1.000
-2449.639,-1425.314,-448.821,-219.055,-66.668,203.630,-466.037,-3647.593,0.036,0.953,0.460,-2.411,-0.488,-0.061,73.333,524.000,1.000
-1463.636,-689.125,-475.598,-253.408,-106.084,150.070,-533.006,-3406.522,0.039,0.948,0.461,-2.563,-0.366,0.031,73.333,525.000,1.000
-3330.718,-2300.778,-529.405,-314.658,-172.374,69.907,-625.991,-4138.582,0.040,0.941,0.460,-2.625,-0.214,0.305,73.333,526.000,1.000
-5444.357,-4020.982,-546.996,-339.588,-202.225,26.081,-681.566,-4870.939,0.042,0.933,0.459,-2.686,-0.031,0.427,73.333,527.000,1.000
-4858.651,-3462.324,-516.923,-316.870,-184.462,29.763,-688.650,-4631.436,0.042,0.928,0.458,-2.319,0.122,0.580,73.333,528.000,1.000
-2358.695,-1386.876,-493.761,-301.032,-173.710,26.601,-702.066,-3788.121,0.045,0.927,0.459,-1.923,0.336,0.641,73.333,529.000,1.000
-1378.496,-656.265,-520.959,-335.419,-213.182,-26.473,-765.098,-3539.367,0.043,0.931,0.458,-1.587,0.427,0.610,73.333,530.000,1.000
-3260.077,-2281.744,-572.470,-394.072,-276.772,-103.523,-851.609,-4263.141,0.039,0.938,0.458,-1.312,0.549,0.549,73.333,531.000,1.000
-5402.746,-4028.238,-589.059,-417.997,-305.438,-145.690,-902.480,-4995.331,0.036,0.943,0.458,-1.190,0.671,0.549,73.333,532.000,1.000
-4853.179,-3497.326,-557.548,-394.011,-286.097,-139.781,-904.546,-4755.113,0.034,0.946,0.466,-1.129,0.641,0.427,73.333,533.000,1.000
-2377.034,-1438.320,-529.906,-373.724,-270.626,-137.424,-909.558,-3902.541,0.032,0.946,0.466,-1.282,0.641,0.275,73.333,534.000,1.000
-1400.463,-712.815,-553.599,-404.488,-306.416,-185.897,-964.839,-3644.383,0.033,0.941,0.464,-1.282,0.336,0.183,73.333,535.000,1.000
-3273.231,-2334.120,-603.699,-461.752,-368.612,-260.501,-1045.733,-4358.236,0.031,0.939,0.460,-1.251,0.336,-0.092,73.333,536.000,1.000
-5406.480,-4071.404,-616.361,-481.826,-393.433,-297.817,-1088.604,-5071.520,0.031,0.940,0.458,-1.099,0.275,-0.244,73.333,537.000,1.000
-4855.919,-3539.171,-579.913,-452.614,-368.993,-286.084,-1081.431,-4813.150,0.027,0.948,0.459,-1.007,0.153,-0.488,73.333,538.000,1.000
-2386.586,-1489.618,-551.385,-430.866,-352.053,-281.648,-1080.935,-3953.959,0.029,0.955,0.461,-1.007,-0.031,-0.702,73.333,539.000,1.000
-1419.306,-774.338,-576.953,-463.062,-388.917,-330.468,-1133.546,-3694.475,0.031,0.961,0.463,-1.221,-0.122,-0.916,73.333,540.000,1.000
-3305.299,-2407.981,-629.202,-522.085,-452.524,-405.755,-1212.179,-4410.342,0.037,0.963,0.462,-1.404,-0.153,-0.885,73.333,541.000,1.000
-5454.810,-4164.864,-643.926,-543.688,-478.705,-443.734,-1252.541,-5129.632,0.039,0.963,0.461,-1.648,-0.122,-0.793,73.333,542.000,1.000
-4912.723,-3646.873,-607.031,-513.714,-453.181,-430.031,-1240.334,-4868.827,0.042,0.965,0.461,-1.923,-0.122,-0.702,73.333,543.000,1.000
-2434.738,-1589.612,-573.983,-487.563,-431.395,-419.740,-1231.117,-3990.287,0.043,0.965,0.462,-2.197,-0.031,-0.549,73.333,544.000,1.000
-1441.342,-845.285,-592.724,-513.050,-461.323,-460.717,-1272.981,-3700.563,0.042,0.960,0.463,-2.533,0.153,-0.427,73.333,545.000,1.000
-3298.105,-2448.395,-638.556,-565.473,-518.170,-528.273,-1341.097,-4387.034,0.040,0.958,0.464,-2.838,0.275,-0.488,73.333,546.000,1.000
-5438.208,-4195.774,-650.225,-583.580,-540.636,-561.239,-1374.075,-5090.467,0.040,0.954,0.464,-2.869,0.244,-0.305,73.333,547.000,1.000
-4905.058,-3685.640,-613.454,-553.049,-514.487,-545.559,-1357.737,-4826.934,0.035,0.950,0.467,-2.777,0.275,-0.275,73.333,548.000,1.000
-2419.913,-1623.275,-579.222,-525.074,-490.730,-532.342,-1343.246,-3939.323,0.030,0.945,0.464,-2.686,0.275,-0.305,73.333,549.000,1.000
-1383.977,-845.830,-594.144,-546.545,-516.104,-568.068,-1377.223,-3623.479,0.031,0.946,0.464,-2.625,0.214,-0.397,73.333,550.000,1.000
-3197.266,-2414.893,-636.627,-595.527,-569.059,-630.762,-1437.645,-4282.715,0.032,0.946,0.464,-2.502,0.244,-0.366,73.333,551.000,1.000
-5337.022,-4160.567,-645.703,-610.501,-588.339,-659.252,-1463.294,-4974.529,0.031,0.947,0.462,-2.411,0.153,-0.458,73.333,552.000,1.000
-4827.485,-3667.042,-605.025,-575.325,-557.409,-637.512,-1438.407,-4705.915,0.031,0.948,0.463,-2.258,0.000,-0.458,73.333,553.000,1.000
-2339.970,-1602.600,-566.662,-542.710,-528.586,-617.978,-1415.560,-3804.177,0.031,0.950,0.465,-2.289,-0.214,-0.519,73.333,554.000,1.000
-1283.017,-809.689,-579.427,-561.551,-550.949,-649.349,-1443.251,-3471.293,0.031,0.947,0.467,-2.197,-0.275,-0.549,73.333,555.000,1.000
-3092.138,-2376.860,-620.835,-608.905,-601.966,-708.875,-1498.594,-4121.438,0.030,0.946,0.466,-2.106,-0.366,-0.397,73.333,556.000,1.000
-5233.203,-4126.230,-628.593,-622.246,-619.179,-734.327,-1519.302,-4806.282,0.030,0.946,0.469,-2.106,-0.580,-0.427,73.333,557.000,1.000
-4706.942,-3622.183,-586.652,-585.717,-586.498,-709.894,-1489.442,-4526.377,0.028,0.947,0.466,-1.984,-0.763,-0.366,73.333,558.000,1.000
-2200.616,-1542.159,-547.149,-551.626,-556.045,-687.616,-1461.219,-3614.772,0.027,0.946,0.465,-1.862,-0.854,-0.397,73.333,559.000,1.000
-1142.456,-745.800,-559.366,-569.212,-576.973,-716.385,-1483.962,-3278.767,0.026,0.946,0.467,-1.831,-0.977,-0.488,73.333,560.000,1.000
-2958.824,-2319.544,-601.453,-616.535,-627.374,-774.255,-1535.797,-3929.159,0.027,0.944,0.468,-2.014,-1.099,-0.427,73.333,561.000,1.000
-5105.278,-4077.136,-610.094,-630.198,-644.070,-798.273,-1553.306,-4613.673,0.026,0.941,0.465,-1.892,-1.312,-0.366,73.333,562.000,1.000
-4587.786,-3582.762,-568.993,-593.920,-611.016,-772.484,-1520.248,-4334.855,0.028,0.939,0.462,-1.648,-1.404,-0.305,73.333,563.000,1.000
-2088.371,-1508.813,-530.890,-560.559,-581.179,-749.571,-1489.616,-3424.719,0.031,0.939,0.463,-1.465,-1.373,-0.336,73.333,564.000,1.000
-1015.773,-702.104,-542.948,-577.284,-601.581,-776.339,-1508.526,-3081.451,0.033,0.938,0.460,-1.465,-1.282,-0.244,73.333,565.000,1.000
-2806.815,-2258.126,-582.690,-621.525,-649.248,-830.096,-1554.159,-3719.014,0.032,0.940,0.462,-1.373,-1.404,-0.183,73.333,566.000,1.000
-4957.565,-4020.132,-590.662,-633.929,-664.627,-851.616,-1567.197,-4404.753,0.034,0.938,0.461,-1.373,-1.282,0.031,73.333,567.000,1.000
-4468.737,-3546.413,-550.621,-598.464,-631.959,-824.951,-1531.871,-4138.340,0.035,0.939,0.458,-1.373,-1.343,0.122,73.333,568.000,1.000
-1964.064,-1465.014,-510.241,-562.752,-599.089,-797.663,-1495.809,-3221.205,0.036,0.939,0.458,-1.343,-1.221,0.244,73.333,569.000,1.000
-841.522,-615.938,-516.422,-573.367,-612.491,-816.386,-1505.453,-2846.754,0.037,0.941,0.464,-1.282,-1.160,0.488,73.333,570.000,1.000
-2592.113,-2136.269,-550.936,-611.962,-653.739,-862.911,-1542.481,-3457.093,0.036,0.941,0.459,-1.251,-1.007,0.610,73.333,571.000,1.000
-4732.635,-3885.583,-555.252,-620.218,-664.501,-878.799,-1548.629,-4129.842,0.036,0.941,0.458,-1.251,-1.068,0.458,73.333,572.000,1.000
-4236.404,-3404.402,-512.600,-581.508,-628.147,-847.276,-1507.217,-3854.444,0.035,0.940,0.458,-1.343,-1.007,0.458,73.333,573.000,1.000
-1725.134,-1320.335,-472.419,-545.156,-594.140,-817.837,-1467.560,-2934.643,0.036,0.944,0.459,-1.221,-1.007,0.488,73.333,574.000,1.000
-613.121,-480.755,-481.396,-557.711,-609.133,-837.169,-1476.339,-2567.121,0.036,0.946,0.457,-1.312,-1.038,0.397,73.333,575.000,1.000
-2373.919,-2005.306,-516.969,-596.699,-650.484,-882.650,-1511.122,-3178.906,0.033,0.947,0.455,-1.526,-0.977,0.305,73.333,576.000,1.000
-4501.007,-3738.835,-518.077,-601.214,-657.106,-893.256,-1510.863,-3837.559,0.034,0.949,0.459,-1.648,-1.129,0.122,73.333,577.000,1.000
-3980.194,-3234.658,-470.629,-557.085,-615.028,-854.866,-1461.357,-3542.809,0.036,0.949,0.459,-1.892,-1.221,0.122,73.333,578.000,1.000
-1450.188,-1131.475,-426.834,-516.413,-576.602,-819.650,-1414.835,-2607.022,0.037,0.948,0.460,-2.075,-1.251,0.183,73.333,579.000,1.000
-320.773,-273.527,-433.685,-526.362,-588.793,-834.745,-1418.523,-2226.682,0.037,0.947,0.459,-2.136,-1.343,0.092,73.333,580.000,1.000
-2071.828,-1790.501,-470.412,-566.224,-630.642,-879.344,-1451.775,-2837.159,0.036,0.948,0.461,-2.106,-1.343,-0.092,73.333,581.000,1.000
-4218.893,-3544.012,-476.749,-575.435,-641.748,-892.920,-1454.155,-3512.926,0.035,0.946,0.459,-2.228,-1.190,-0.122,73.333,582.000,1.000
-3734.913,-3070.134,-432.730,-533.918,-602.162,-855.634,-1405.490,-3234.633,0.037,0.944,0.459,-2.319,-1.190,-0.244,73.333,583.000,1.000
-1211.588,-969.832,-386.028,-489.596,-559.635,-815.576,-1353.403,-2292.876,0.039,0.940,0.462,-2.319,-1.221,-0.244,73.333,584.000,1.000
-53.197,-90.024,-389.732,-495.732,-567.312,-825.883,-1351.040,-1899.046,0.038,0.937,0.461,-2.197,-1.190,-0.244,73.333,585.000,1.000
-1788.872,-1600.624,-429.485,-537.881,-610.815,-871.750,-1384.212,-2515.337,0.045,0.938,0.464,-2.014,-1.129,-0.214,73.333,586.000,1.000
-3955.887,-3374.955,-441.371,-551.910,-626.204,-888.840,-1389.129,-3210.378,0.045,0.940,0.460,-1.862,-1.068,-0.214,73.333,587.000,1.000
-3492.120,-2919.388,-400.408,-512.821,-588.635,-852.435,-1340.779,-2943.696,0.041,0.944,0.460,-1.678,-0.916,-0.366,73.333,588.000,1.000
-961.152,-812.362,-353.631,-467.907,-545.298,-810.227,-1286.279,-1998.701,0.039,0.947,0.459,-1.770,-0.824,-0.458,73.333,589.000,1.000
220.982,93.441,-352.327,-468.560,-547.396,-813.599,-1277.021,-1585.031,0.040,0.948,0.465,-1.831,-0.763,-0.549,73.333,590.000,1.000
-1492.269,-1386.983,-381.718,-499.866,-579.919,-847.286,-1298.020,-2168.060,0.040,0.947,0.464,-1.862,-0.732,-0.549,73.333,591.000,1.000
-3640.060,-3136.896,-383.814,-503.770,-584.730,-852.966,-1291.063,-2832.576,0.039,0.947,0.463,-1.770,-0.763,-0.488,73.333,592.000,1.000
-3166.734,-2671.939,-340.388,-462.010,-543.643,-812.540,-1238.022,-2555.524,0.036,0.944,0.461,-1.801,-0.641,-0.610,73.333,593.000,1.000
-649.827,-578.788,-299.792,-422.910,-505.330,-774.710,-1187.504,-1626.182,0.032,0.942,0.459,-1.770,-0.671,-0.763,73.333,594.000,1.000
505.573,301.339,-307.787,-432.310,-515.786,-785.360,-1185.393,-1240.335,0.035,0.941,0.459,-1.648,-0.702,-1.007,73.333,595.000,1.000
-1220.465,-1193.531,-341.536,-467.373,-551.816,-821.367,-1208.719,-1838.927,0.034,0.941,0.459,-1.556,-0.671,-1.099,73.333,596.000,1.000
-3372.111,-2947.735,-341.456,-468.420,-553.490,-822.977,-1197.760,-2502.569,0.035,0.946,0.462,-1.404,-0.641,-1.221,73.333,597.000,1.000
-2911.063,-2488.664,-293.668,-421.540,-507.224,-776.539,-1138.609,-2220.018,0.032,0.948,0.460,-1.465,-0.519,-1.190,73.333,598.000,1.000
-395.075,-389.655,-248.395,-376.988,-463.485,-732.391,-1081.463,-1278.266,0.032,0.952,0.461,-1.556,-0.641,-1.282,73.333,599.000,1.000
793.437,519.604,-251.912,-381.207,-468.407,-736.612,-1072.753,-870.259,0.033,0.953,0.463,-1.740,-0.671,-1.312,73.333,600.000,1.000
-895.671,-948.988,-284.598,-414.753,-502.413,-769.554,-1093.177,-1455.001,0.033,0.953,0.461,-1.862,-0.610,-1.160,73.333,601.000,1.000
-3050.307,-2708.141,-287.327,-418.329,-506.490,-772.363,-1083.623,-2126.264,0.032,0.951,0.460,-1.984,-0.702,-1.129,73.333,602.000,1.000
-2618.593,-2269.836,-241.312,-372.881,-461.600,-726.418,-1025.071,-1859.411,0.031,0.951,0.462,-2.075,-0.671,-1.099,73.333,603.000,1.000
-115.606,-177.030,-195.185,-327.146,-416.174,-680.146,-966.166,-927.242,0.031,0.951,0.458,-2.136,-0.671,-1.007,73.333,604.000,1.000
1073.557,734.597,-200.116,-332.507,-421.564,-684.397,-958.271,-530.046,0.030,0.951,0.458,-2.075,-0.732,-0.824,73.333,605.000,1.000
-629.305,-745.160,-238.507,-371.297,-460.328,-721.525,-983.712,-1134.568,0.030,0.949,0.459,-2.045,-0.732,-0.580,73.333,606.000,1.000
-2803.249,-2521.957,-247.055,-380.091,-469.102,-728.462,-978.923,-1824.083,0.030,0.945,0.461,-2.075,-0.763,-0.580,73.333,607.000,1.000
-2369.750,-2085.997,-203.703,-336.839,-425.884,-683.393,-921.857,-1561.259,0.029,0.946,0.460,-1.862,-0.824,-0.305,73.333,608.000,1.000
155.539,24.297,-156.359,-289.532,-378.752,-634.314,-860.761,-616.896,0.032,0.945,0.461,-1.801,-0.824,-0.122,73.333,609.000,1.000
1367.893,961.474,-156.155,-289.371,-378.652,-632.188,-846.954,-198.147,0.032,0.948,0.463,-1.801,-0.854,-0.031,73.333,610.000,1.000
