EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
351437.619,468487.652,710825.668,710958.139,710753.500,710548.980,682938.757,293174.446,0.010,0.941,0.444,-1.251,-0.336,0.153,73.333,837.000,1.000
351419.203,468490.470,710827.432,710959.859,710755.790,710550.366,682657.266,293144.601,0.011,0.944,0.446,-1.007,-0.366,0.122,73.333,838.000,1.000
351321.033,468392.441,710830.261,710962.953,710758.894,710553.765,682428.454,293066.670,0.009,0.948,0.449,-0.854,-0.427,0.061,73.333,839.000,1.000
351301.368,468385.401,710830.561,710963.481,710759.221,710554.147,682365.141,293029.074,0.008,0.952,0.450,-0.793,-0.458,0.122,73.333,840.000,1.000
351224.361,468309.008,710829.668,710962.793,710757.985,710553.299,682282.439,292952.183,0.007,0.957,0.450,-0.824,-0.488,0.153,73.333,841.000,1.000
351130.079,468220.890,710829.505,710962.614,710757.783,710552.762,682073.013,292877.577,0.009,0.956,0.450,-0.977,-0.488,0.214,73.333,842.000,1.000
351109.785,468214.126,710829.728,710962.549,710757.935,710552.884,681803.560,292841.328,0.009,0.956,0.446,-1.099,-0.610,0.366,73.333,843.000,1.000
350995.369,468093.258,710827.488,710959.968,710755.285,710550.628,681552.963,292742.588,0.010,0.954,0.444,-1.038,-0.732,0.397,73.333,844.000,1.000
350958.716,468076.781,710828.153,710960.439,710756.112,710551.373,681467.701,292708.052,0.011,0.956,0.445,-1.068,-0.641,0.458,73.333,845.000,1.000
350892.125,468011.938,710826.367,710958.769,710754.466,710549.580,681368.100,292640.637,0.013,0.957,0.445,-1.038,-0.610,0.397,73.333,846.000,1.000
350786.417,467917.084,710824.283,710956.924,710752.215,710547.717,681159.431,292566.876,0.012,0.958,0.448,-0.977,-0.702,0.427,73.333,847.000,1.000
350803.649,467940.424,710827.058,710959.750,710755.028,710550.804,680926.775,292546.317,0.013,0.957,0.444,-1.129,-0.610,0.427,73.333,848.000,1.000
350699.512,467830.703,710826.573,710959.249,710754.796,710549.774,680690.000,292457.826,0.014,0.957,0.442,-1.160,-0.519,0.458,73.333,849.000,1.000
350645.089,467801.268,710826.422,710958.654,710754.521,710549.483,680575.087,292413.678,0.015,0.952,0.444,-1.160,-0.519,0.519,73.333,850.000,1.000
350617.277,467766.240,710827.165,710959.791,710755.334,710550.555,680465.404,292359.188,0.016,0.948,0.442,-1.251,-0.458,0.519,73.333,851.000,1.000
350528.707,467686.505,710827.820,710960.583,710756.569,710551.415,680268.601,292293.817,0.017,0.948,0.441,-1.160,-0.397,0.519,73.333,852.000,1.000
350515.070,467688.268,710831.465,710964.097,710759.843,710555.003,680049.068,292268.246,0.015,0.948,0.443,-1.160,-0.366,0.519,73.333,853.000,1.000
350394.660,467566.080,710826.218,710958.581,710754.127,710549.295,679804.782,292167.938,0.016,0.950,0.445,-1.007,-0.305,0.580,73.333,854.000,1.000
350405.464,467585.097,710828.006,710960.448,710755.793,710551.233,679688.930,292146.802,0.017,0.954,0.445,-1.099,-0.183,0.580,73.333,855.000,1.000
350370.191,467549.704,710830.338,710962.873,710758.440,710553.833,679560.566,292095.963,0.018,0.956,0.448,-1.160,-0.061,0.580,73.333,856.000,1.000
350284.498,467470.329,710828.959,710961.113,710757.036,710552.336,679360.865,292025.578,0.016,0.956,0.445,-1.434,-0.031,0.702,73.333,857.000,1.000
350284.608,467481.383,710829.462,710961.797,710757.599,710552.274,679154.247,291999.290,0.015,0.956,0.445,-1.495,0.031,0.610,73.333,858.000,1.000
350189.228,467375.947,710828.482,710960.800,710756.598,710551.243,678928.186,291913.912,0.014,0.955,0.446,-1.495,0.122,0.641,73.333,859.000,1.000
350162.441,467369.574,710830.466,710962.358,710758.417,710553.574,678794.302,291889.671,0.012,0.951,0.441,-1.495,0.000,0.671,73.333,860.000,1.000
350107.020,467318.264,710829.784,710961.725,710757.554,710552.791,678642.084,291833.085,0.012,0.952,0.446,-1.465,0.000,0.641,73.333,861.000,1.000
350034.330,467248.712,710833.425,710965.665,710761.150,710556.372,678457.324,291779.204,0.009,0.949,0.447,-1.526,-0.153,0.641,73.333,862.000,1.000
350046.076,467267.488,710833.786,710966.492,710762.279,710557.284,678273.799,291764.256,0.006,0.950,0.448,-1.526,-0.305,0.519,73.333,863.000,1.000
349945.089,467155.614,710834.121,710966.522,710762.024,710557.488,678054.818,291682.041,0.005,0.952,0.448,-1.587,-0.427,0.549,73.333,864.000,1.000
349898.071,467129.779,710836.631,710969.117,710764.751,710559.716,677901.728,291648.105,0.005,0.949,0.448,-1.587,-0.549,0.519,73.333,865.000,1.000
349852.368,467085.141,710838.807,710971.201,710767.142,710562.016,677744.840,291597.938,0.007,0.950,0.446,-1.678,-0.793,0.519,73.333,866.000,1.000
349751.164,466988.265,710837.406,710969.060,710765.254,710560.185,677536.063,291518.506,0.009,0.949,0.445,-1.617,-0.977,0.427,73.333,867.000,1.000
349738.821,466990.257,710839.706,710971.399,710767.533,710562.163,677356.166,291492.886,0.011,0.949,0.442,-1.434,-1.068,0.336,73.333,868.000,1.000
349604.868,466857.954,710833.887,710965.714,710761.698,710556.594,677122.444,291390.443,0.013,0.950,0.440,-1.373,-1.099,0.427,73.333,869.000,1.000
349605.254,466861.612,710832.438,710964.739,710760.393,710555.563,676956.158,291360.513,0.015,0.952,0.442,-1.312,-1.160,0.519,73.333,870.000,1.000
349562.193,466817.408,710832.694,710965.104,710760.732,710555.664,676782.160,291307.071,0.016,0.955,0.442,-1.343,-1.129,0.671,73.333,871.000,1.000
349453.247,466716.373,710827.545,710959.477,710755.627,710550.460,676568.654,291221.384,0.017,0.954,0.448,-1.495,-1.251,0.763,73.333,872.000,1.000
