EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
32.359,2.959,-5.729,15.196,-5.880,-4.429,-6.909,-28.763,0.049,0.925,0.518,-1.556,0.031,-0.122,73.333,2290.000,1.000
24.609,0.491,-5.809,13.379,-6.130,-4.434,-7.991,-26.597,0.047,0.927,0.520,-1.465,0.153,-0.183,73.333,2291.000,1.000
21.108,6.104,-2.762,19.460,-3.017,3.271,-0.261,-16.962,0.046,0.930,0.520,-1.495,0.031,-0.275,73.333,2292.000,1.000
37.394,25.545,1.941,35.718,1.759,18.515,15.719,-0.296,0.047,0.929,0.523,-1.556,-0.031,-0.214,73.333,2293.000,1.000
55.105,42.104,4.581,48.672,4.400,29.624,27.833,12.307,0.048,0.928,0.522,-1.587,-0.092,-0.092,73.333,2294.000,1.000
56.449,44.590,5.002,51.718,4.849,32.014,31.650,16.421,0.048,0.927,0.520,-1.587,-0.153,-0.092,73.333,2295.000,1.000
52.581,42.544,4.243,51.459,4.163,30.193,31.681,16.308,0.048,0.923,0.522,-1.495,-0.244,-0.092,73.333,2296.000,1.000
51.654,40.618,1.497,48.536,1.430,23.974,26.731,11.824,0.049,0.918,0.523,-1.556,-0.336,-0.031,73.333,2297.000,1.000
39.810,28.217,-1.881,37.401,-2.049,11.404,14.913,1.511,0.050,0.915,0.521,-1.556,-0.275,0.061,73.333,2298.000,1.000
16.947,8.907,-2.661,24.808,-2.882,0.653,4.909,-6.706,0.055,0.914,0.517,-1.282,-0.336,0.214,73.333,2299.000,1.000
2.008,-2.880,-1.349,19.181,-1.436,-3.167,2.542,-8.462,0.055,0.916,0.519,-1.221,-0.366,0.214,73.333,2300.000,1.000
4.637,-1.385,-1.200,18.927,-1.239,-3.872,3.370,-8.119,0.056,0.918,0.520,-1.099,-0.275,0.214,73.333,2301.000,1.000
11.956,5.428,-2.069,18.315,-2.348,-4.586,3.134,-8.485,0.054,0.923,0.521,-1.099,-0.366,0.275,73.333,2302.000,1.000
14.954,11.441,-0.802,18.080,-1.232,-2.191,5.181,-5.752,0.051,0.927,0.520,-1.099,-0.305,0.397,73.333,2303.000,1.000
25.981,24.670,2.240,24.037,1.995,7.283,13.217,3.365,0.049,0.928,0.516,-1.282,-0.366,0.183,73.333,2304.000,1.000
39.587,38.035,3.308,28.097,3.267,14.460,19.152,9.660,0.051,0.926,0.519,-1.556,-0.458,-0.092,73.333,2305.000,1.000
32.990,33.567,1.877,20.087,1.873,10.353,15.595,6.027,0.051,0.926,0.517,-1.648,-0.549,-0.092,73.333,2306.000,1.000
7.834,13.157,-0.012,4.952,-0.009,-0.751,5.619,-3.051,0.050,0.923,0.514,-1.648,-0.458,-0.214,73.333,2307.000,1.000
-10.834,-4.960,-1.870,-7.520,-1.884,-11.375,-5.581,-12.168,0.049,0.918,0.515,-1.648,-0.519,-0.336,73.333,2308.000,1.000
-7.261,-4.266,-2.427,-9.572,-2.472,-12.376,-10.281,-13.830,0.049,0.920,0.515,-1.373,-0.580,-0.336,73.333,2309.000,1.000
7.085,10.153,0.181,-1.922,0.228,-1.014,-3.687,-4.385,0.052,0.926,0.515,-1.282,-0.458,-0.671,73.333,2310.000,1.000
18.758,22.657,3.728,7.655,3.947,13.044,7.264,8.191,0.054,0.930,0.518,-1.251,-0.397,-0.671,73.333,2311.000,1.000
23.367,24.230,4.044,9.932,4.318,16.466,10.055,11.007,0.057,0.930,0.519,-1.343,-0.366,-0.580,73.333,2312.000,1.000
14.114,12.433,0.735,-0.173,0.911,5.155,0.829,0.244,0.059,0.931,0.519,-1.404,-0.244,-0.458,73.333,2313.000,1.000
-5.751,-3.609,-3.193,-14.540,-3.117,-9.843,-11.401,-12.737,0.058,0.933,0.519,-1.434,-0.122,-0.336,73.333,2314.000,1.000
-18.662,-11.513,-4.883,-20.526,-4.803,-16.280,-16.974,-16.285,0.059,0.932,0.516,-1.495,0.000,-0.122,73.333,2315.000,1.000
-9.547,-4.118,-3.614,-13.130,-3.547,-10.836,-13.330,-8.580,0.057,0.931,0.519,-1.587,0.031,0.000,73.333,2316.000,1.000
8.022,8.630,-1.898,-3.852,-1.981,-3.599,-9.029,-0.073,0.053,0.929,0.520,-1.556,0.244,0.092,73.333,2317.000,1.000
8.490,9.020,-2.418,-7.564,-2.639,-7.140,-14.295,-2.239,0.052,0.930,0.521,-1.740,0.366,0.305,73.333,2318.000,1.000
2.349,6.626,-3.001,-13.429,-3.212,-12.308,-19.683,-5.495,0.051,0.930,0.519,-1.831,0.305,0.275,73.333,2319.000,1.000
10.584,15.988,-0.541,-5.511,-0.698,-6.229,-11.634,3.704,0.047,0.929,0.520,-1.770,0.153,0.305,73.333,2320.000,1.000
19.966,24.466,2.482,5.937,2.300,1.713,0.923,16.921,0.047,0.926,0.520,-1.740,0.031,0.305,73.333,2321.000,1.000
9.575,15.844,2.350,3.046,2.130,-3.567,1.081,18.348,0.045,0.923,0.517,-1.648,-0.244,0.183,73.333,2322.000,1.000
-3.113,3.732,0.568,-6.493,0.451,-15.324,-6.774,12.504,0.049,0.924,0.522,-1.648,-0.183,0.214,73.333,2323.000,1.000
10.606,12.822,0.813,-1.111,0.953,-13.531,-4.059,17.421,0.049,0.920,0.521,-1.678,-0.244,0.305,73.333,2324.000,1.000
34.543,33.194,3.781,15.596,4.088,1.654,10.985,33.729,0.050,0.920,0.521,-1.709,-0.366,0.366,73.333,2325.000,1.000
40.708,42.107,7.178,25.697,7.407,14.462,24.694,48.049,0.051,0.917,0.519,-1.587,-0.580,0.305,73.333,2326.000,1.000
30.381,36.097,7.747,22.873,7.839,14.873,26.287,50.720,0.050,0.920,0.521,-1.556,-0.732,0.214,73.333,2327.000,1.000
15.203,21.509,4.379,10.486,4.485,3.211,15.031,41.023,0.051,0.921,0.522,-1.556,-0.702,0.244,73.333,2328.000,1.000
2.517,8.364,-0.059,-2.926,0.113,-10.998,0.524,28.780,0.052,0.922,0.519,-1.495,-0.854,0.153,73.333,2329.000,1.000
-3.907,2.486,-1.703,-10.665,-1.670,-19.644,-7.375,22.876,0.052,0.922,0.519,-1.373,-0.824,0.092,73.333,2330.000,1.000
3.178,8.239,0.390,-7.450,0.077,-17.593,-3.916,26.649,0.054,0.923,0.516,-1.343,-0.977,0.061,73.333,2331.000,1.000
20.623,22.883,3.785,5.492,3.285,-6.096,7.461,37.283,0.052,0.920,0.515,-1.312,-1.068,0.000,73.333,2332.000,1.000
31.346,32.905,5.951,17.312,5.643,5.183,17.617,46.953,0.052,0.922,0.516,-1.312,-1.068,-0.061,73.333,2333.000,1.000
31.265,34.106,6.191,21.016,6.149,10.509,21.665,51.180,0.052,0.921,0.517,-1.312,-1.099,0.000,73.333,2334.000,1.000
25.484,28.061,4.427,15.213,4.393,7.610,17.752,47.051,0.057,0.919,0.516,-1.282,-1.129,-0.122,73.333,2335.000,1.000
16.551,18.735,1.902,6.001,1.789,-0.039,9.699,38.301,0.055,0.918,0.518,-1.282,-1.038,-0.275,73.333,2336.000,1.000
6.427,11.803,0.707,1.057,0.658,-4.948,4.452,33.195,0.057,0.917,0.518,-1.373,-1.038,-0.275,73.333,2337.000,1.000
4.366,10.529,1.026,1.363,1.016,-4.200,3.583,33.409,0.057,0.919,0.518,-1.312,-0.946,-0.305,73.333,2338.000,1.000
17.979,16.396,1.731,6.622,1.575,2.209,6.070,36.783,0.058,0.920,0.516,-1.251,-0.854,-0.275,73.333,2339.000,1.000
25.138,14.742,1.487,7.912,1.260,4.524,5.000,35.097,0.058,0.919,0.517,-1.343,-0.793,-0.244,73.333,2340.000,1.000
7.505,-3.438,-0.389,-2.400,-0.370,-5.389,-4.811,23.965,0.058,0.922,0.518,-1.343,-0.763,-0.183,73.333,2341.000,1.000
-12.617,-19.667,-2.097,-13.835,-1.800,-17.025,-14.093,14.056,0.057,0.919,0.519,-1.526,-0.671,-0.244,73.333,2342.000,1.000
-11.685,-19.027,-1.471,-14.276,-1.212,-18.187,-12.969,14.628,0.056,0.919,0.515,-1.434,-0.671,-0.244,73.333,2343.000,1.000
-1.763,-11.171,0.035,-8.749,0.070,-13.796,-7.559,19.520,0.057,0.920,0.517,-1.404,-0.549,-0.244,73.333,2344.000,1.000
-5.971,-13.769,-1.149,-12.218,-1.232,-18.285,-11.727,15.780,0.053,0.923,0.520,-1.434,-0.458,-0.214,73.333,2345.000,1.000
-14.445,-20.784,-5.241,-23.032,-5.316,-29.824,-23.730,5.534,0.055,0.926,0.517,-1.495,-0.458,-0.183,73.333,2346.000,1.000
-7.809,-16.375,-8.316,-26.574,-8.401,-33.202,-28.200,2.604,0.051,0.929,0.519,-1.648,-0.397,-0.092,73.333,2347.000,1.000
4.255,-4.437,-7.148,-18.862,-7.279,-23.453,-17.902,12.094,0.051,0.927,0.520,-1.831,-0.397,-0.061,73.333,2348.000,1.000
7.118,6.018,-2.983,-6.171,-3.094,-7.636,0.100,28.078,0.050,0.926,0.520,-1.801,-0.397,-0.092,73.333,2349.000,1.000
2.736,9.476,-0.517,-0.079,-0.550,0.599,9.906,36.577,0.047,0.928,0.520,-1.740,-0.488,-0.214,73.333,2350.000,1.000
1.609,6.986,-2.103,-4.171,-2.020,-3.043,5.028,31.356,0.048,0.928,0.522,-1.770,-0.580,-0.153,73.333,2351.000,1.000
5.418,6.124,-3.777,-7.204,-3.502,-5.306,-0.902,25.355,0.049,0.927,0.522,-1.801,-0.580,-0.122,73.333,2352.000,1.000
11.649,13.642,-0.589,1.977,-0.189,5.810,7.737,33.494,0.049,0.929,0.519,-1.862,-0.671,-0.122,73.333,2353.000,1.000
24.862,31.279,5.138,20.365,5.441,24.425,26.230,51.898,0.048,0.926,0.519,-1.709,-0.824,-0.214,73.333,2354.000,1.000
35.601,42.975,6.715,29.595,6.872,31.650,33.881,59.931,0.049,0.922,0.515,-1.556,-0.885,-0.092,73.333,2355.000,1.000
27.942,35.202,3.957,21.938,4.077,23.951,25.636,51.156,0.050,0.925,0.516,-1.526,-0.946,0.000,73.333,2356.000,1.000
7.915,18.633,2.415,10.018,2.555,15.856,16.314,39.902,0.048,0.925,0.514,-1.404,-0.946,0.031,73.333,2357.000,1.000
-2.562,10.941,3.418,5.208,3.609,15.238,14.455,35.637,0.052,0.925,0.516,-1.526,-0.946,0.092,73.333,2358.000,1.000
3.933,16.296,4.172,7.734,4.380,19.492,16.689,36.127,0.056,0.927,0.514,-1.526,-1.129,0.214,73.333,2359.000,1.000
10.692,21.272,4.077,10.620,4.164,22.482,17.738,35.650,0.059,0.927,0.514,-1.373,-1.099,0.305,73.333,2360.000,1.000
12.212,20.761,4.102,12.508,4.073,23.341,17.540,34.344,0.063,0.926,0.513,-1.404,-1.038,0.366,73.333,2361.000,1.000
12.087,16.693,2.980,11.859,3.016,20.480,14.088,30.825,0.065,0.923,0.509,-1.343,-0.916,0.519,73.333,2362.000,1.000
-0.347,1.128,-0.907,0.651,-0.719,7.103,1.517,18.091,0.063,0.922,0.515,-1.373,-0.580,0.610,73.333,2363.000,1.000
-26.410,-23.674,-5.833,-17.408,-5.536,-11.858,-15.882,0.498,0.061,0.923,0.515,-1.373,-0.488,0.702,73.333,2364.000,1.000
-46.597,-42.221,-8.452,-28.399,-8.105,-22.830,-26.513,-9.314,0.061,0.925,0.512,-1.526,-0.427,0.549,73.333,2365.000,1.000
-39.874,-39.127,-7.099,-21.611,-6.735,-17.175,-22.400,-3.308,0.059,0.922,0.512,-1.495,-0.336,0.397,73.333,2366.000,1.000
-15.157,-19.755,-3.318,-3.185,-2.935,-1.307,-8.634,12.321,0.059,0.919,0.512,-1.404,-0.153,0.275,73.333,2367.000,1.000
-4.619,-10.291,-0.825,6.562,-0.412,7.310,-1.005,20.104,0.057,0.917,0.513,-1.404,-0.183,0.092,73.333,2368.000,1.000
-13.311,-16.251,-1.124,3.331,-0.686,5.691,-3.371,16.186,0.053,0.916,0.512,-1.282,-0.244,-0.275,73.333,2369.000,1.000
-19.903,-20.600,-1.710,0.061,-1.324,4.878,-5.463,12.075,0.053,0.921,0.512,-1.251,-0.214,-0.427,73.333,2370.000,1.000
-17.117,-15.915,-0.312,3.118,-0.150,9.672,-2.078,14.430,0.054,0.925,0.510,-1.190,-0.183,-0.641,73.333,2371.000,1.000
-19.000,-13.708,1.076,4.227,0.938,12.053,-0.587,16.060,0.057,0.928,0.512,-1.190,-0.092,-0.732,73.333,2372.000,1.000
-26.494,-19.507,-0.731,-2.131,-0.975,5.720,-7.020,9.553,0.059,0.932,0.512,-1.282,-0.031,-0.854,73.333,2373.000,1.000
-25.962,-22.761,-5.052,-9.263,-5.194,-3.403,-16.746,-0.615,0.059,0.932,0.515,-1.373,-0.061,-0.977,73.333,2374.000,1.000
-22.894,-22.948,-7.773,-13.105,-7.901,-8.771,-22.858,-7.524,0.057,0.931,0.512,-1.526,0.000,-0.946,73.333,2375.000,1.000
-20.881,-18.790,-5.363,-8.364,-5.610,-2.910,-17.308,-3.165,0.054,0.929,0.513,-1.617,0.092,-0.916,73.333,2376.000,1.000
-9.832,-2.805,0.592,7.788,0.392,15.602,0.326,14.072,0.050,0.928,0.513,-1.617,0.092,-0.824,73.333,2377.000,1.000
5.798,15.584,4.919,23.567,4.925,32.495,16.414,31.336,0.048,0.931,0.512,-1.617,0.122,-0.732,73.333,2378.000,1.000
8.080,19.178,5.385,26.286,5.405,35.275,19.253,35.863,0.048,0.932,0.512,-1.678,-0.061,-0.732,73.333,2379.000,1.000
-6.727,5.776,3.769,15.715,3.629,25.226,9.676,26.196,0.044,0.930,0.511,-1.770,-0.153,-0.610,73.333,2380.000,1.000
-13.362,-2.294,2.725,8.275,2.575,17.631,2.036,16.854,0.045,0.930,0.512,-1.862,-0.244,-0.519,73.333,2381.000,1.000
-1.160,7.517,3.203,14.200,3.166,21.861,6.348,19.689,0.045,0.930,0.514,-1.831,-0.366,-0.366,73.333,2382.000,1.000
8.205,19.921,4.701,23.427,4.662,29.852,16.023,28.089,0.045,0.926,0.513,-1.923,-0.549,-0.214,73.333,2383.000,1.000
9.692,28.556,6.698,30.400,6.690,37.197,25.204,35.762,0.047,0.927,0.514,-1.953,-0.641,-0.092,73.333,2384.000,1.000
15.393,36.536,7.775,35.930,8.042,43.539,32.284,41.074,0.049,0.925,0.510,-1.984,-0.793,0.092,73.333,2385.000,1.000
19.694,37.676,6.504,34.489,6.967,42.551,31.683,39.335,0.049,0.922,0.512,-1.892,-0.885,0.214,73.333,2386.000,1.000
4.560,22.600,3.266,19.002,3.467,28.130,18.055,26.047,0.052,0.924,0.513,-1.953,-0.977,0.397,73.333,2387.000,1.000
-19.379,0.639,-0.187,-2.033,-0.434,8.234,-1.201,8.146,0.053,0.928,0.512,-2.014,-1.099,0.488,73.333,2388.000,1.000
-21.542,-5.176,-2.215,-9.166,-2.639,0.092,-11.007,0.896,0.055,0.930,0.514,-2.075,-1.068,0.488,73.333,2389.000,1.000
-11.809,-0.802,-3.134,-5.891,-3.428,1.502,-12.530,2.236,0.057,0.928,0.515,-2.167,-1.129,0.580,73.333,2390.000,1.000
-21.160,-7.289,-4.412,-9.900,-4.543,-1.756,-16.586,-0.903,0.058,0.926,0.513,-2.319,-1.129,0.610,73.333,2391.000,1.000
-44.085,-21.802,-6.437,-21.435,-6.630,-10.570,-23.687,-9.198,0.060,0.919,0.512,-2.563,-1.007,0.549,73.333,2392.000,1.000
-47.270,-24.218,-7.034,-24.199,-7.478,-12.625,-24.424,-11.238,0.059,0.919,0.512,-2.502,-1.007,0.519,73.333,2393.000,1.000
-22.222,-5.862,-3.299,-9.328,-3.915,1.526,-11.850,1.227,0.057,0.919,0.515,-2.350,-0.946,0.366,73.333,2394.000,1.000
-1.810,12.420,2.690,6.694,2.149,20.016,4.611,17.291,0.055,0.921,0.512,-2.289,-0.824,0.275,73.333,2395.000,1.000
-3.260,14.229,5.488,8.836,5.231,26.376,11.565,22.639,0.059,0.923,0.509,-2.167,-0.763,-0.153,73.333,2396.000,1.000
-9.778,7.662,3.997,2.691,4.025,20.730,8.218,17.522,0.059,0.923,0.512,-2.228,-0.732,-0.366,73.333,2397.000,1.000
-12.535,0.210,1.265,-4.894,1.362,10.458,0.200,7.952,0.060,0.926,0.516,-2.197,-0.732,-0.580,73.333,2398.000,1.000
-17.984,-7.124,-0.908,-12.695,-0.893,0.850,-7.856,-1.031,0.061,0.926,0.517,-2.228,-0.641,-0.641,73.333,2399.000,1.000
-27.158,-14.798,-2.913,-20.011,-2.881,-7.630,-14.787,-7.651,0.061,0.926,0.521,-2.197,-0.458,-0.702,73.333,2400.000,1.000
-25.861,-16.107,-4.130,-19.543,-3.975,-10.117,-16.189,-7.344,0.060,0.925,0.517,-2.106,-0.366,-0.763,73.333,2401.000,1.000
-7.038,-3.708,-2.243,-4.384,-2.038,2.196,-4.449,5.992,0.058,0.922,0.520,-1.953,-0.214,-0.824,73.333,2402.000,1.000
15.698,15.044,2.562,16.288,2.729,23.669,15.654,25.389,0.056,0.921,0.516,-1.892,-0.153,-0.763,73.333,2403.000,1.000
28.768,27.770,6.226,26.531,6.310,37.429,28.058,36.087,0.054,0.920,0.516,-1.709,-0.214,-0.854,73.333,2404.000,1.000
26.302,26.347,6.140,21.245,6.092,35.135,25.078,33.060,0.053,0.923,0.519,-1.526,-0.122,-0.854,73.333,2405.000,1.000
10.055,13.938,4.296,9.345,4.189,25.746,15.451,25.151,0.052,0.924,0.518,-1.343,-0.122,-0.854,73.333,2406.000,1.000
-9.592,0.695,2.974,-1.225,2.965,19.069,7.720,18.950,0.050,0.924,0.517,-1.282,-0.214,-0.763,73.333,2407.000,1.000
-17.766,-6.775,1.545,-9.447,1.635,13.493,0.313,11.921,0.049,0.926,0.520,-1.190,-0.275,-0.763,73.333,2408.000,1.000
-9.213,-4.457,0.209,-10.970,0.248,9.940,-4.995,7.068,0.047,0.926,0.519,-1.038,-0.397,-0.641,73.333,2409.000,1.000
4.544,5.723,1.511,-2.774,1.400,14.926,-0.430,12.030,0.049,0.925,0.517,-1.068,-0.458,-0.519,73.333,2410.000,1.000
16.202,19.446,5.079,10.249,4.758,27.988,12.864,24.855,0.051,0.925,0.519,-1.160,-0.610,-0.397,73.333,2411.000,1.000
20.875,25.987,6.363,15.497,5.829,34.401,19.043,30.244,0.050,0.927,0.517,-1.099,-0.824,-0.305,73.333,2412.000,1.000
10.071,14.110,3.234,5.434,2.767,23.030,8.454,18.926,0.051,0.928,0.516,-1.129,-0.885,-0.244,73.333,2413.000,1.000
-10.104,-5.981,-0.972,-9.073,-1.044,6.053,-6.903,3.324,0.051,0.927,0.519,-1.282,-0.885,-0.153,73.333,2414.000,1.000
-23.287,-17.439,-2.826,-16.192,-2.569,-1.914,-14.247,-3.959,0.053,0.926,0.516,-1.495,-0.916,-0.092,73.333,2415.000,1.000
-20.948,-16.535,-3.306,-16.400,-3.010,-2.355,-15.840,-5.411,0.054,0.923,0.517,-1.648,-0.946,0.061,73.333,2416.000,1.000
-15.843,-15.235,-4.964,-17.913,-4.788,-5.583,-21.084,-9.831,0.053,0.922,0.514,-1.648,-0.916,0.153,73.333,2417.000,1.000
-21.529,-22.454,-6.884,-23.427,-6.856,-13.916,-30.285,-17.418,0.053,0.921,0.520,-1.587,-0.824,0.183,73.333,2418.000,1.000
-24.048,-23.481,-6.288,-21.654,-6.362,-14.348,-30.191,-15.378,0.052,0.922,0.517,-1.495,-0.854,0.092,73.333,2419.000,1.000
-12.455,-10.571,-3.738,-10.249,-3.844,-3.562,-17.723,-2.178,0.053,0.922,0.516,-1.465,-0.854,0.000,73.333,2420.000,1.000
-6.044,-2.610,-2.444,-5.298,-2.556,2.127,-9.390,4.740,0.054,0.921,0.515,-1.465,-0.793,-0.122,73.333,2421.000,1.000
-22.326,-14.938,-3.937,-16.129,-3.988,-7.826,-16.655,-4.663,0.055,0.923,0.515,-1.495,-0.763,-0.122,73.333,2422.000,1.000
-36.575,-29.207,-5.999,-26.471,-5.857,-19.479,-26.665,-15.767,0.053,0.922,0.515,-1.495,-0.732,-0.061,73.333,2423.000,1.000
-20.055,-19.853,-5.605,-18.265,-5.280,-14.562,-22.344,-11.461,0.053,0.923,0.516,-1.343,-0.732,-0.061,73.333,2424.000,1.000
1.926,-3.507,-3.878,-5.456,-3.545,-3.386,-12.236,-2.387,0.053,0.923,0.515,-1.373,-0.641,-0.122,73.333,2425.000,1.000
-0.108,-4.304,-3.638,-5.377,-3.428,-2.833,-10.702,-3.505,0.052,0.923,0.514,-1.221,-0.519,-0.061,73.333,2426.000,1.000
-9.213,-9.776,-3.419,-7.228,-3.245,-4.799,-10.717,-5.877,0.053,0.927,0.518,-1.160,-0.671,-0.214,73.333,2427.000,1.000
-1.785,-0.982,0.107,3.310,0.480,5.345,-0.090,3.480,0.053,0.923,0.517,-1.099,-0.702,-0.214,73.333,2428.000,1.000
11.977,14.632,5.064,18.002,5.620,21.843,15.020,17.521,0.053,0.927,0.517,-1.099,-0.702,-0.214,73.333,2429.000,1.000
12.044,17.987,6.205,19.369,6.581,25.482,18.213,19.058,0.052,0.929,0.516,-1.068,-0.732,-0.153,73.333,2430.000,1.000
11.241,16.069,3.524,13.133,3.586,17.329,11.338,11.622,0.051,0.931,0.515,-1.282,-0.793,-0.183,73.333,2431.000,1.000
