EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-11.792,-113.563,-28.048,-26.246,-24.582,-22.068,839.223,-96.582,0.047,0.928,0.501,-1.740,-0.549,-0.061,73.333,1049.000,1.000
-1849.938,-1575.851,-34.485,-32.589,-30.885,-28.461,338.403,-692.612,0.049,0.929,0.500,-1.831,-0.549,-0.122,73.333,1050.000,1.000
-1134.527,-908.711,-1.422,0.511,2.057,4.570,605.069,-385.053,0.049,0.927,0.497,-1.740,-0.458,-0.092,73.333,1051.000,1.000
1139.002,956.419,22.347,24.187,25.549,28.029,1270.344,393.708,0.049,0.928,0.498,-1.831,-0.366,-0.061,73.333,1052.000,1.000
1823.713,1437.179,1.791,3.446,4.827,7.137,1416.571,563.667,0.049,0.930,0.499,-1.617,-0.275,0.000,73.333,1053.000,1.000
-35.594,-137.299,-36.973,-35.586,-34.099,-31.818,840.583,-114.495,0.045,0.933,0.500,-1.740,-0.214,-0.092,73.333,1054.000,1.000
-1867.689,-1590.004,-41.146,-39.952,-38.528,-36.138,340.584,-702.035,0.042,0.936,0.504,-1.801,-0.214,-0.122,73.333,1055.000,1.000
-1128.884,-901.763,-3.797,-2.529,-1.223,1.128,616.582,-376.191,0.043,0.936,0.504,-1.953,-0.214,-0.153,73.333,1056.000,1.000
1172.019,989.209,24.371,25.862,27.233,29.298,1296.766,424.778,0.044,0.933,0.505,-1.892,-0.244,-0.275,73.333,1057.000,1.000
1862.126,1477.942,4.346,6.007,7.450,9.163,1447.256,602.045,0.043,0.932,0.504,-1.984,-0.214,-0.366,73.333,1058.000,1.000
-11.803,-108.118,-37.186,-35.469,-34.216,-32.691,861.439,-86.254,0.041,0.930,0.504,-1.984,-0.244,-0.366,73.333,1059.000,1.000
-1867.164,-1581.590,-45.085,-43.483,-42.528,-40.889,343.617,-691.592,0.043,0.931,0.507,-2.045,-0.183,-0.275,73.333,1060.000,1.000
-1149.215,-911.349,-10.679,-9.324,-8.516,-6.559,602.795,-380.103,0.043,0.930,0.503,-1.984,-0.214,-0.488,73.333,1061.000,1.000
1156.698,985.310,18.121,19.332,20.108,22.288,1282.051,423.288,0.043,0.929,0.504,-1.953,-0.275,-0.458,73.333,1062.000,1.000
1887.054,1508.792,2.363,3.668,4.441,6.462,1450.144,620.740,0.041,0.931,0.502,-1.862,-0.244,-0.488,73.333,1063.000,1.000
49.768,-49.867,-36.008,-34.531,-33.702,-32.267,877.561,-52.348,0.039,0.930,0.503,-1.801,-0.336,-0.519,73.333,1064.000,1.000
-1821.347,-1540.737,-44.587,-43.010,-42.147,-41.282,348.827,-667.828,0.039,0.929,0.502,-1.831,-0.458,-0.519,73.333,1065.000,1.000
