EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
160552.644,155797.152,133597.345,130617.763,128930.238,124723.349,127185.462,136591.016,0.036,0.901,0.541,-1.373,-1.465,0.183,73.333,149.000,1.000
159581.208,155154.524,134564.682,131896.383,130380.639,126570.279,128795.875,137953.539,0.036,0.901,0.542,-1.038,-1.404,0.092,73.333,150.000,1.000
161682.346,157016.392,135466.137,133105.374,131759.130,128340.562,130332.923,140294.746,0.037,0.904,0.542,-0.732,-1.251,0.122,73.333,151.000,1.000
165732.980,160371.744,136245.193,134188.254,133009.339,129977.612,131739.901,143140.629,0.037,0.907,0.546,-0.488,-1.221,0.061,73.333,152.000,1.000
167692.168,161933.896,136851.217,135094.088,134080.574,131430.929,132965.887,145125.035,0.034,0.911,0.545,-0.366,-1.160,0.183,73.333,153.000,1.000
166182.970,160677.863,137309.600,135847.944,134997.767,132725.372,134035.899,145873.221,0.033,0.912,0.545,-0.336,-1.129,0.153,73.333,154.000,1.000
164413.687,159271.463,137691.521,136521.005,135831.604,133931.261,135020.629,146531.342,0.031,0.915,0.547,-0.397,-1.160,0.092,73.333,155.000,1.000
165754.017,160402.232,138019.597,137135.903,136604.565,135070.775,135942.277,148188.350,0.029,0.916,0.544,-0.397,-1.251,0.122,73.333,156.000,1.000
169083.549,163069.536,138238.405,137636.964,137261.214,136088.339,136745.292,150369.439,0.030,0.918,0.542,-0.427,-1.221,0.061,73.333,157.000,1.000
170347.865,163971.689,138293.421,137969.366,137746.788,136929.070,137375.122,151695.478,0.028,0.916,0.543,-0.549,-1.312,0.122,73.333,158.000,1.000
168164.477,162072.806,138208.984,138157.444,138085.439,137616.942,137855.922,151793.145,0.030,0.915,0.541,-0.610,-1.404,0.214,73.333,159.000,1.000
165713.610,160020.381,138056.147,138272.446,138348.234,138222.810,138258.383,151801.945,0.031,0.914,0.538,-0.610,-1.465,0.214,73.333,160.000,1.000
166338.930,160482.762,137855.643,138334.909,138555.544,138766.961,138602.686,152794.884,0.032,0.916,0.539,-0.702,-1.495,0.244,73.333,161.000,1.000
168951.393,162476.973,137551.731,138288.528,138651.014,139193.115,138832.664,154302.676,0.032,0.918,0.542,-0.854,-1.465,0.366,73.333,162.000,1.000
169542.336,162733.009,137093.096,138081.928,138583.372,139449.858,138897.180,154968.395,0.034,0.917,0.541,-1.099,-1.556,0.336,73.333,163.000,1.000
